"scenario","tag","vus","records","depth","sizeKb","duration","requests","rps","latencyAvg","latencyMed","latencyP90","latencyP95","latencyP99","latencyMax","dataReceivedBytes","dataSentBytes","failed"
"perf-test","java25-spring-boot-v4.1.0",200,10,"","","60s",99350,1416.326020390757,118.1125652696928,122.526458,179.33433100000002,199.75013194999994,260.8982312099997,655.898528,728550479,51065900,0
"perf-test","java25-spring-boot-v4.1.0",50,10,"","","60s",104289,1489.3434062145573,29.038890855938472,28.713753,45.094226,50.99007399999999,66.89257648,412.624689,764770617,53604546,0
"perf-test","java25-spring-boot-v4.1.0",1,1,"","","60s",54086,772.6498475193583,1.064936506803983,0.8961079999999999,1.5484845,1.8615949999999999,2.5808055000000008,29.71406,46416048,27746118,0
"perf-test","java25-spring-boot-v4.1.0",100,1,"","","60s",189812,2710.432734873398,34.03507394279614,32.05257,68.16572889999999,79.94642449999999,104.58722759999993,195.455902,162893789,97373556,0
"perf-test","java25-spring-boot-v4.1.0",200,1,"","","60s",189436,2703.5562996010467,68.41247434464941,68.81574549999999,107.911922,119.3230195,148.18677439999993,279.558908,162570364,97180668,0
"perf-test","java25-spring-boot-v4.1.0",50,1,"","","60s",194104,2772.312035182498,16.541654090348327,15.475497,31.696667700000003,38.62434600000002,50.4750623,99.194541,166577579,99575352,0
"perf-test","java25-spring-boot-v4.1.0",1,500,"","","60s",1282,18.310799458920012,20.877490505460205,22.914292,24.278831,27.073240450000004,36.42988952000001,46.421261,472485174,660230,0
"perf-test","java25-spring-boot-v4.1.0",100,500,"","","60s",2502,34.92788787703528,859.427324705835,798.6072595,1444.9080743000002,1621.13155625,2044.2859472299997,2734.779438,922119606,1288530,0
"perf-test","java25-spring-boot-v4.1.0",200,500,"","","60s",2541,34.52033974327793,1750.0722837146784,1610.867077,2959.736574,3409.221783,4215.484928599994,5960.832895,936493173,1308615,0
"perf-test","java25-spring-boot-v4.1.0",50,500,"","","60s",2484,35.02904331226129,411.9324053570863,370.992252,712.3401246000002,813.7005192499998,1016.4133996200003,1902.180144,915485652,1279260,0
"large","java25-spring-boot-v4.1.0",25,"","",100,"60s",95347,1361.8086870799873,15.410520077275601,14.374309,26.095607000000005,30.313304,42.569655399999974,141.193587,9786052609,11536987,0
"large","java25-spring-boot-v4.1.0",50,"","",100,"60s",94829,1353.8306577958326,32.06032200991289,31.38566,49.9027702,58.32951439999998,81.72131716,218.999779,9732886800,11474309,0
"large","java25-spring-boot-v4.1.0",25,"","",500,"60s",22237,317.29809825353203,62.85003922655961,58.834432,104.0471694,123.27496700000002,163.38272635999994,342.015287,11399490703,2690677,0
"large","java25-spring-boot-v4.1.0",50,"","",500,"60s",22608,322.26332770348216,131.0435895601999,128.05319,206.56288699999988,244.16467699999987,325.25669999999997,582.3135,11589678507,2735568,0
"params","java25-spring-boot-v4.1.0",100,"","","","60s",936331,13374.020444582446,6.573692425031412,5.414171,13.485092,15.8321375,24.9688977,73.682252,179016187,352060456,0
"params","java25-spring-boot-v4.1.0",200,"","","","60s",865097,12356.583056729043,13.24632443815981,11.771749,23.507701,30.258622999999996,44.77928636000004,113.427899,165396015,325276472,0
"params","java25-spring-boot-v4.1.0",50,"","","","60s",966348,13801.800057263665,3.274833149326098,2.70311,6.4959873,7.802628499999999,12.53792450000006,64.407572,184755590,363346848,0
"minimal","java25-spring-boot-v4.1.0",100,"","","","30s",592255,14803.049505290772,5.726923385102522,4.556583,12.1679206,14.458544999999997,23.170626799999944,68.419634,103164014,60410010,0
"minimal","java25-spring-boot-v4.1.0",200,"","","","30s",558271,13952.493301410766,11.530090895805309,9.994808,21.47498,27.3663755,41.44173400000006,84.733842,97243293,56943642,0
"minimal","java25-spring-boot-v4.1.0",500,"","","","30s",514401,12852.868036275024,32.48318669969967,29.977158,57.135337,75.154536,93.536804,206.509071,89599064,52468902,0
"nested","java25-spring-boot-v4.1.0",100,100,1,"","60s",111027,1584.3579424691525,55.16963948609791,55.558797,84.7779634,97.07788329999997,134.37731560000014,363.657503,389835861,13656321,0
"nested","java25-spring-boot-v4.1.0",50,100,1,"","60s",116281,1660.536864612028,25.774884524857836,25.097492,41.122556,47.079504,65.25508199999997,152.208785,408284232,14302563,0
"nested","java25-spring-boot-v4.1.0",100,100,2,"","60s",91178,1301.1120352599594,65.61194125038932,63.5822895,108.95079170000001,136.17666099999997,195.71203856999978,613.132911,383966860,11214894,0
"nested","java25-spring-boot-v4.1.0",50,100,2,"","60s",93242,1331.22151773685,31.49807239093918,29.970708000000002,52.03605120000001,63.176928,93.33782829999997,220.266241,392659276,11468766,0
"nested","java25-spring-boot-v4.1.0",100,100,3,"","60s",76162,1086.8044894812392,77.88846767029519,77.15842699999999,132.45994090000005,162.15023945,231.16804319,462.558247,374121120,9367926,0
"nested","java25-spring-boot-v4.1.0",50,100,3,"","60s",79193,1130.6734944505947,36.08962337187605,32.609029,63.855682800000025,82.07079699999997,123.54967548,303.104868,389010532,9740739,0
"post","java25-spring-boot-v4.1.0",100,100,"","","60s",37402,532.9204659542216,151.59822903473102,142.1296785,287.90465400000005,352.72008599999987,497.1507934099999,1140.892238,427099499,8901676,0
"post","java25-spring-boot-v4.1.0",200,100,"","","60s",36773,522.6970990821986,285.8630061229976,277.260426,506.2671202000001,618.4645646000001,900.4260107199998,1888.31945,419915523,8751974,0
"post","java25-spring-boot-v4.1.0",50,100,"","","60s",38291,546.3787534498186,74.04081202018776,70.161807,130.555595,164.054857,226.47554079999986,455.667809,437251579,9113258,0
"post","java25-spring-boot-v4.1.0",100,10,"","","60s",265359,3788.3018592449844,23.658732523716736,22.188971,39.420521,44.690878099999985,55.79267099999996,126.165833,328829277,62890083,0
"post","java25-spring-boot-v4.1.0",200,10,"","","60s",254972,3639.586950393673,47.452165731432885,46.6644365,75.54799399999999,82.67575349999998,103.22224810000003,348.172906,315956934,60428364,0
"post","java25-spring-boot-v4.1.0",50,10,"","","60s",281132,4015.1524165006826,10.997469506655232,9.3882325,22.7421099,26.91042345,33.640180310000005,90.535366,348375558,66628284,0
"perf-test","net10-minapi-dapper-jit",1,100,"","","60s",6255,89.34940492552242,4.333718547082339,4.975673,5.568798,5.8676023,7.875575680000001,22.788613,448195770,3371445,0
"perf-test","net10-minapi-dapper-jit",100,100,"","","60s",11577,163.789775266416,455.5943763741905,423.311087,835.4622697999998,990.5439267999988,1390.7209049199994,2036.545084,829538358,6240003,0
"perf-test","net10-minapi-dapper-jit",200,100,"","","60s",11827,166.36496387267186,871.1783112017371,824.983581,1482.526282,1804.0798845999996,2426.1161344999978,4149.27101,847451854,6374753,0
"perf-test","net10-minapi-dapper-jit",50,100,"","","60s",11865,168.8340985448661,205.55523763826372,180.65919,400.3446296,481.6299911999998,732.1017884800013,1560.60472,850174712,6395235,0
"perf-test","net10-minapi-dapper-jit",1,10,"","","60s",20869,298.10506892714466,1.9480186271982267,1.583763,2.9102044000000005,3.1542935999999995,4.25983772,84.911155,150945477,11227522,0
"perf-test","net10-minapi-dapper-jit",100,10,"","","60s",99617,1421.7592478007791,62.71724735854347,64.039769,91.13503700000001,103.52059279999999,142.92013,1285.378841,720529761,53593946,0
"perf-test","net10-minapi-dapper-jit",200,10,"","","60s",99227,1414.97149229447,119.06534316995415,124.04355,179.09222280000003,197.31055699999996,259.09591020000045,671.426726,717708891,53384126,0
"perf-test","net10-minapi-dapper-jit",50,10,"","","60s",102486,1463.5510689608127,29.786119367455292,29.664301000000002,45.677796,51.5643625,67.88165384999999,193.011401,741281238,55137468,0
"perf-test","net10-minapi-dapper-jit",1,1,"","","60s",40762,582.2765861085811,1.3596624803984108,1.2177265,2.1939309000000002,2.349459,3.0825613899999995,21.571552,35789036,21889194,0
"perf-test","net10-minapi-dapper-jit",100,1,"","","60s",157953,2255.2403710452804,40.95665388624421,36.197284,86.88477500000003,102.89252259999994,123.19149120000002,540.551771,138682734,84820761,0
"perf-test","net10-minapi-dapper-jit",200,1,"","","60s",156796,2237.2673726622447,82.75430407609315,82.028867,131.1485625,147.02884,177.24322754999992,285.059449,137666888,84199452,0
"perf-test","net10-minapi-dapper-jit",50,1,"","","60s",159849,2282.9363784726975,20.137990914093596,17.576192,42.29735120000001,50.2105696,61.64275107999999,114.973128,140347422,85838913,0
"perf-test","net10-minapi-dapper-jit",1,500,"","","60s",1420,20.279114180030387,15.81621715774646,17.090647500000003,18.2143851,19.812830449999986,27.171022889999985,38.279211,513696738,765380,0
"perf-test","net10-minapi-dapper-jit",100,500,"","","60s",2455,34.173471522832614,849.5526134183277,785.125776,1447.5611944,1646.0494896999999,2047.073637500002,2880.040783,888118425,1323245,0
"perf-test","net10-minapi-dapper-jit",200,500,"","","60s",2546,34.38960150370448,1761.4489787639407,1596.331811,3147.1180750000003,3550.41375625,4390.16680285,6879.773815,921040038,1372294,0
"perf-test","net10-minapi-dapper-jit",50,500,"","","60s",2495,35.13455285007467,408.43000055310597,368.841635,723.880067,817.7977617999998,1077.2491892,1515.938954,902588510,1344805,0
"large","net10-minapi-dapper-jit",25,"","",100,"60s",95455,1363.2885285996456,15.7566975792991,13.272354,30.667411600000026,35.304540300000006,44.28469286000009,119.387038,9792251175,11359145,0
"large","net10-minapi-dapper-jit",50,"","",100,"60s",95769,1367.360229447207,32.58556167059301,27.339798,67.015574,75.16307139999998,93.9052637999998,224.014173,9824462865,11396511,0
"large","net10-minapi-dapper-jit",25,"","",500,"60s",22216,317.0421383162913,67.06517451413383,65.848067,95.32991200000001,105.6422615,137.19538444999915,326.363573,11378701960,2643704,0
"large","net10-minapi-dapper-jit",50,"","",500,"60s",22551,321.43622996028176,138.4580038237773,139.690991,191.891764,212.62217099999998,254.062453,406.183169,11550283935,2683569,0
"params","net10-minapi-dapper-jit",100,"","","","60s",778318,11117.849716709385,8.24796040717137,7.847942,13.0220843,17.16965735,26.65894636999997,225.739851,175121550,291090932,0
"params","net10-minapi-dapper-jit",200,"","","","60s",774829,11067.422367989353,16.409028587041767,15.554525,26.34805280000001,35.1092296,48.83512971999993,159.105465,174336525,289786046,0
"params","net10-minapi-dapper-jit",50,"","","","60s",851293,12160.83291255677,3.7419680467370857,3.392838,5.918433200000001,7.8759307999999955,13.741320879999993,92.387772,191540925,318383582,0
"minimal","net10-minapi-dapper-jit",100,"","","","30s",615303,15378.311231726442,5.55769932493578,4.479201,11.2003002,13.996641900000002,22.74429739999999,78.772901,132837363,61530300,0
"minimal","net10-minapi-dapper-jit",200,"","","","30s",561816,14043.228469601772,11.41987975573297,9.682718,21.454169,27.8803405,42.11019065,99.0844,121289854,56181600,0
"minimal","net10-minapi-dapper-jit",500,"","","","30s",508085,12694.97867944425,32.62902584027658,30.172639,57.65992500000002,74.825304,92.53214319999996,178.207891,109689297,50808500,0
"nested","net10-minapi-dapper-jit",100,100,1,"","60s",112166,1600.6696732240673,54.73781623737202,55.158188499999994,84.9904635,97.42036875,137.11038685000003,277.395224,397628470,13572086,0
"nested","net10-minapi-dapper-jit",50,100,1,"","60s",115478,1648.874480737525,26.125524797381036,25.432858500000002,41.7632283,48.06898985,69.27621273999999,187.507598,409369510,13972838,0
"nested","net10-minapi-dapper-jit",100,100,2,"","60s",91534,1306.2387694487286,65.93030254102258,64.601584,107.97224469999996,135.12580964999987,193.07805199999981,419.755485,388561830,11075614,0
"nested","net10-minapi-dapper-jit",50,100,2,"","60s",93658,1337.2736835417388,31.598416338433434,30.1078915,51.9918697,63.11073899999999,93.75212989999996,252.64189,397578210,11332618,0
"nested","net10-minapi-dapper-jit",100,100,3,"","60s",76319,1089.0137944013911,78.08341522327376,76.329213,133.44512879999996,168.2008288999999,238.46655559999977,562.048883,377931688,9234599,0
"nested","net10-minapi-dapper-jit",50,100,3,"","60s",79683,1137.5716919385818,36.37107574150028,33.006356,63.49783520000002,81.77127299999997,122.9491191999998,320.925726,394590216,9641643,0
"post","net10-minapi-dapper-jit",100,100,"","","60s",37438,533.2388644068111,154.01769148629643,147.246638,284.05392500000005,351.04806165,496.3765147999993,943.271214,429002042,8835368,0
"post","net10-minapi-dapper-jit",200,100,"","","60s",36481,517.0809513392581,298.8649956054906,294.881157,509.760411,615.854914,883.2945417999998,1788.891662,418035779,8609516,0
"post","net10-minapi-dapper-jit",50,100,"","","60s",38246,545.4733212342294,74.71816094054331,70.6477375,132.6463975,165.8320255,237.7943304500002,461.416797,438260914,9026056,0
"post","net10-minapi-dapper-jit",100,10,"","","60s",266868,3810.0519596842523,23.709675148890028,22.324306999999997,39.358306000000006,44.35798585,55.00122563000002,217.786712,339722964,62713980,0
"post","net10-minapi-dapper-jit",200,10,"","","60s",256309,3659.7385964241744,47.35284646967948,46.69638,75.73558080000001,82.93814259999999,102.84910311999997,285.954824,326281357,60232615,0
"post","net10-minapi-dapper-jit",50,10,"","","60s",281331,4018.2141594512186,11.06762568965003,9.459517,22.904151,27.198355499999998,34.16245300000001,83.630021,358134363,66112785,0
"perf-test","net10-minapi-ef-jit",1,100,"","","60s",6375,91.05576102548541,4.0777653101176385,3.657177,5.353614,5.778705999999999,7.943717140000011,39.651617,456834092,3410625,0
"perf-test","net10-minapi-ef-jit",100,100,"","","60s",11787,166.67072628733692,445.57430610155365,420.635396,792.0600322,946.135452,1317.4447839399984,2463.483399,844700036,6306045,0
"perf-test","net10-minapi-ef-jit",200,100,"","","60s",11809,166.3046759114069,871.7268576371417,827.354802,1561.8130150000002,1973.5012024000002,2720.0732558400005,5188.262597,846239732,6317815,0
"perf-test","net10-minapi-ef-jit",50,100,"","","60s",11876,168.7225413018892,203.8904607912607,179.11048599999998,397.652742,485.52464000000003,702.5847215,1226.332016,851060246,6353660,0
"perf-test","net10-minapi-ef-jit",1,10,"","","60s",22600,322.8489179581089,1.9071830652212307,1.5510039999999998,3.119059,3.3576413999999994,4.457761899999983,48.858235,163465800,12068400,0
"perf-test","net10-minapi-ef-jit",100,10,"","","60s",100256,1430.912236014783,61.815784265321675,63.3283275,91.26987600000001,103.8644455,141.41340249999988,315.902514,725151648,53536704,0
"perf-test","net10-minapi-ef-jit",200,10,"","","60s",98605,1406.097664855068,123.77544603769378,127.29973,182.28600200000002,203.27243779999986,270.63781883999945,513.467306,713209965,52655070,0
"perf-test","net10-minapi-ef-jit",50,10,"","","60s",102782,1467.6083722092765,29.697686440048187,29.572832,45.247554,51.08832844999999,67.95396591000004,157.156405,743422206,54885588,0
"perf-test","net10-minapi-ef-jit",1,1,"","","60s",43407,620.091351382178,1.3540821307162336,1.154216,1.8677670000000002,2.2946959999999996,3.2006849400000017,10.972586,38111346,23135931,0
"perf-test","net10-minapi-ef-jit",100,1,"","","60s",156178,2229.931041998424,41.42725275201365,36.024619,87.04687570000004,105.52851034999999,130.46312420000015,687.898731,137124284,83242874,0
"perf-test","net10-minapi-ef-jit",200,1,"","","60s",155397,2217.309977533483,83.51036411433306,82.860744,133.027643,148.62536079999992,176.58000772000003,284.046123,136438566,82826601,0
"perf-test","net10-minapi-ef-jit",50,1,"","","60s",160784,2296.3091428431403,20.020009246343076,17.3836275,42.55954200000001,51.193298350000006,62.55471777000003,114.028002,141168352,85697872,0
"perf-test","net10-minapi-ef-jit",1,500,"","","60s",1477,21.09458302709885,13.95061769329722,14.520265,16.0320626,17.082612800000003,23.070510200000005,34.218832,534423668,790195,0
"perf-test","net10-minapi-ef-jit",100,500,"","","60s",2504,34.959503581271484,845.8399829476837,769.0206135,1479.9810027,1661.9495482999998,2062.195718549997,3265.583671,905975991,1339640,0
"perf-test","net10-minapi-ef-jit",200,500,"","","60s",2549,34.74110619024534,1749.599432771282,1619.921835,3038.9908280000004,3466.4101378,4313.59588556,6088.234246,922271821,1363715,0
"perf-test","net10-minapi-ef-jit",50,500,"","","60s",2480,35.02940929199517,405.3699690060482,361.833388,706.0081479999997,821.1278194499998,1154.3686881,2019.664859,897262351,1326800,0
"large","net10-minapi-ef-jit",25,"","",100,"60s",95076,1357.9028761928762,15.840612891423678,14.2443595,28.712452499999998,33.81303225,44.1068905,212.319524,9753377085,10933740,0
"large","net10-minapi-ef-jit",50,"","",100,"60s",95074,1357.5225468740757,32.761268531154606,28.865012,63.28722729999999,73.55592214999997,93.68274410000005,289.036579,9753177425,10933510,0
"large","net10-minapi-ef-jit",25,"","",500,"60s",21325,304.3206066746694,70.16757317453717,69.55406,99.21979040000001,109.64267899999997,139.11598659999981,258.01793,10922364860,2452375,0
"large","net10-minapi-ef-jit",50,"","",500,"60s",22503,320.84817108488767,138.5282227498997,140.364628,190.855957,212.14700699999997,259.4353229999999,443.582426,11525722650,2587845,0
"params","net10-minapi-ef-jit",100,"","","","60s",728367,10402.960511659112,8.826308376846898,7.852312,14.688668600000003,18.851650699999997,29.208678739999936,162.942028,163882575,269495790,0
"params","net10-minapi-ef-jit",200,"","","","60s",733255,10471.368194055722,17.47835486933667,15.701684,28.589483599999998,37.092608299999945,52.43232485999998,145.169834,164982375,271304350,0
"params","net10-minapi-ef-jit",50,"","","","60s",784831,11209.710340062296,4.063364503281484,3.337327,6.924524,9.082526,15.26849599999997,242.633138,176586975,290387470,0
"minimal","net10-minapi-ef-jit",100,"","","","30s",528217,13203.38672618389,6.53993299833015,5.766267,10.732064400000004,14.85196799999999,25.57687479999999,102.180837,114036372,50708832,0
"minimal","net10-minapi-ef-jit",200,"","","","30s",510209,12747.362295001243,13.407071558381025,11.384662,23.9903288,32.43103739999999,48.52532767999998,177.41679,110148173,48980064,0
"minimal","net10-minapi-ef-jit",500,"","","","30s",488070,12186.667170462479,34.6992816021536,31.131628,64.103736,79.9336105,99.119561,216.568711,105368709,46854720,0
"nested","net10-minapi-ef-jit",100,100,1,"","60s",109881,1568.3640488650183,56.08583580526256,56.091204,86.525342,99.40952,146.08642899999992,377.988486,389528145,12856077,0
"nested","net10-minapi-ef-jit",50,100,1,"","60s",115006,1642.4675773324125,26.23347261319402,25.5410895,41.753944000000004,48.09930225,68.84869699999996,187.991156,407696270,13455702,0
"nested","net10-minapi-ef-jit",100,100,2,"","60s",90155,1286.7347815443218,66.75813747992903,65.146922,109.90261160000004,138.67881500000001,201.1466706,392.381926,382707975,10548135,0
"nested","net10-minapi-ef-jit",50,100,2,"","60s",93375,1332.87734595596,31.58710457793855,29.991768,52.5209976,63.911574,96.44228933999999,271.481035,396376875,10924875,0
"nested","net10-minapi-ef-jit",100,100,3,"","60s",76425,1090.5598224703167,77.73561001007522,76.577732,132.13685,164.5351272,235.25173995999992,515.354796,378456600,8941725,0
"nested","net10-minapi-ef-jit",50,100,3,"","60s",78981,1127.288892560491,36.48302867452914,32.904197,64.853426,83.241253,125.01610479999998,300.184287,391113912,9240777,0
"post","net10-minapi-ef-jit",100,100,"","","60s",37588,535.1906548737721,152.48678611006162,146.1781215,280.3299750000001,345.345256,496.28416596999966,1003.91263,430721480,8720416,0
"post","net10-minapi-ef-jit",200,100,"","","60s",36391,517.0553500647653,274.72226967846535,268.304829,483.358383,562.7936575,799.3708849999999,1643.340458,417005148,8442712,0
"post","net10-minapi-ef-jit",50,100,"","","60s",38025,542.1695630807494,74.98455801183404,70.931636,131.78677299999995,163.07133679999995,228.7118126800009,447.826409,435729553,8821800,0
"post","net10-minapi-ef-jit",100,10,"","","60s",263354,3760.121567503316,24.036135949018917,22.565251,39.777244,45.080405349999985,57.2560127,177.586685,335249642,60834774,0
"post","net10-minapi-ef-jit",200,10,"","","60s",253145,3613.8406679333552,48.72998944345321,47.450817,77.020534,84.205176,106.38800155999999,607.20818,322253585,58476495,0
"post","net10-minapi-ef-jit",50,10,"","","60s",275715,3937.898005920701,11.290999055259826,9.731187,22.832347000000006,26.989898999999998,34.09438705999998,94.399583,350985195,63690165,0
"perf-test","npgsqlrest-file-aot-v3.21.0",1,100,"","","60s",6568,93.82192446957856,3.794007577192458,4.0329405000000005,4.629790000000001,5.466686149999999,7.2288592,23.334322,465618656,3566424,0
"perf-test","npgsqlrest-file-aot-v3.21.0",100,100,"","","60s",11777,166.62806013927423,446.6506661098768,426.462587,796.9603006,953.8680617999999,1261.8259869599992,2860.683338,834894024,6394911,0
"perf-test","npgsqlrest-file-aot-v3.21.0",200,100,"","","60s",11707,164.7151319371796,884.71095677099,847.810285,1495.678293,1849.9972283,2481.9877845000005,4565.346447,829931634,6356901,0
"perf-test","npgsqlrest-file-aot-v3.21.0",50,100,"","","60s",11837,168.48082930349628,205.34346846675794,183.195392,391.9241195999999,480.6547329999998,679.2509104,1355.265513,839147414,6427491,0
"perf-test","npgsqlrest-file-aot-v3.21.0",1,10,"","","60s",28765,410.9155901765515,1.3222548732487478,1.190406,2.1513426000000004,2.3368179999999996,3.3173992000000005,69.287698,206129990,15590630,0
"perf-test","npgsqlrest-file-aot-v3.21.0",100,10,"","","60s",102114,1457.3604037342038,60.9039870542836,62.315146999999996,89.49799569999999,100.88527714999995,137.18695709999974,666.050464,731399163,55345788,0
"perf-test","npgsqlrest-file-aot-v3.21.0",200,10,"","","60s",100244,1429.257043485601,116.68669395826238,121.987661,177.0807193,193.90912169999993,248.64512929999947,475.496467,718016689,54332248,0
"perf-test","npgsqlrest-file-aot-v3.21.0",50,10,"","","60s",103204,1473.5031545735162,29.602507677774238,29.389419500000002,46.0385046,51.9301305,68.5961142,156.145304,739216928,55936568,0
"perf-test","npgsqlrest-file-aot-v3.21.0",1,1,"","","60s",46063,658.0108237283343,1.1722498965113046,1.055447,1.802423,1.9350770000000004,2.8942362399999992,9.07964,39614180,24920083,0
"perf-test","npgsqlrest-file-aot-v3.21.0",100,1,"","","60s",246758,3523.9334318313727,26.128244359635737,25.079752,48.537153400000044,60.93239869999999,82.20383829999999,446.926559,212211880,133496078,0
"perf-test","npgsqlrest-file-aot-v3.21.0",200,1,"","","60s",243829,3480.500802210471,53.11615795117624,53.688404,79.59761700000003,90.90816059999997,111.60187860000002,214.597768,209692940,131911489,0
"perf-test","npgsqlrest-file-aot-v3.21.0",50,1,"","","60s",249809,3567.5189960252396,12.80303901795752,12.139121,23.469329200000008,30.577284799999994,40.533916799999915,219.181813,214835740,135146669,0
"perf-test","npgsqlrest-file-aot-v3.21.0",1,500,"","","60s",1520,21.70740587605386,12.905425561842101,13.079557000000001,14.831086,16.377472499999993,23.22249527999999,48.932393,544015600,825360,0
"perf-test","npgsqlrest-file-aot-v3.21.0",100,500,"","","60s",2512,35.001062768744724,836.0483919259544,764.177357,1451.2017832000001,1654.29040205,2086.6320432799985,2939.609796,899057320,1364016,0
"perf-test","npgsqlrest-file-aot-v3.21.0",200,500,"","","60s",2574,34.78618512397175,1724.8734258348886,1608.4909475,3003.1786220000013,3343.9897675999996,4246.63689591,5922.03084,921247400,1397682,0
"perf-test","npgsqlrest-file-aot-v3.21.0",50,500,"","","60s",2477,34.964848833340056,399.29520071376663,361.849895,710.4567162,798.0462227999998,1026.5240861599984,1828.906539,886530675,1345011,0
"large","npgsqlrest-file-aot-v3.21.0",25,"","",100,"60s",95605,1365.4185428233561,15.662397539218794,14.693779,25.5595636,29.606966000000003,40.72570704000003,106.134415,9806396060,11759415,0
"large","npgsqlrest-file-aot-v3.21.0",50,"","",100,"60s",95399,1362.151223263582,32.283992636337665,31.350399,49.263753799999996,58.30119109999999,81.62533118000002,360.253613,9785266228,11734077,0
"large","npgsqlrest-file-aot-v3.21.0",25,"","",500,"60s",22155,316.1292174105797,67.07379021494013,65.955923,97.84263200000001,109.58547899999996,137.32864913999992,278.877156,11347170660,2725065,0
"large","npgsqlrest-file-aot-v3.21.0",50,"","",500,"60s",22487,320.57533581587103,138.25897339671755,137.957829,191.63454440000004,212.8649857,272.60965099999993,427.081651,11517211764,2765901,0
"params","npgsqlrest-file-aot-v3.21.0",100,"","","","60s",950367,13574.355170610004,6.4720740269263475,5.308101,13.3360434,15.683355,25.0249146,82.802078,204328905,359238726,0
"params","npgsqlrest-file-aot-v3.21.0",200,"","","","60s",888812,12692.222189199296,12.699968396106877,11.149870499999999,22.730853,29.289664549999998,43.522406120000014,519.426321,191094580,335970936,0
"params","npgsqlrest-file-aot-v3.21.0",50,"","","","60s",1010809,14437.4599610231,3.139292350910873,2.574111,6.1425000000000045,7.4807486,12.504812800000048,185.274411,217323935,382085802,0
"minimal","npgsqlrest-file-aot-v3.21.0",100,"","","","30s",631171,15775.929673489718,5.367807100096366,4.279383,11.414224,13.6959235,22.05979200000004,58.001745,128057179,65641784,0
"minimal","npgsqlrest-file-aot-v3.21.0",200,"","","","30s",573681,14338.922840002611,11.13474171388071,9.522078,20.988571,26.805171,40.80669219999992,101.018364,116393554,59662824,0
"minimal","npgsqlrest-file-aot-v3.21.0",500,"","","","30s",521527,13031.889737824093,32.08466464642267,29.989025,55.91673140000001,74.45765969999995,90.8447636,166.680929,105811480,54238808,0
"nested","npgsqlrest-file-aot-v3.21.0",100,100,1,"","60s",110781,1581.1237432823389,55.83876491053487,56.194842,86.293531,98.698358,142.55009659999993,321.81489,393937236,13847625,0
"nested","npgsqlrest-file-aot-v3.21.0",50,100,1,"","60s",114855,1639.8953601113612,26.289567668312543,25.624464,41.9062106,48.31698599999999,68.24144313999996,174.020538,408424380,14356875,0
"nested","npgsqlrest-file-aot-v3.21.0",100,100,2,"","60s",91045,1298.76414558311,66.26232268722094,65.541528,108.024336,134.580534,187.95149799999987,397.165753,387487520,11380625,0
"nested","npgsqlrest-file-aot-v3.21.0",50,100,2,"","60s",93667,1337.1779385034145,31.604222029071344,29.947971,52.19021540000001,64.64164899999999,98.74409179999988,238.890922,398646752,11708375,0
"nested","npgsqlrest-file-aot-v3.21.0",100,100,3,"","60s",76788,1095.236141482596,77.75211916074198,75.738516,133.1948913,169.49509765,236.81375797,546.634622,380561328,9598500,0
"nested","npgsqlrest-file-aot-v3.21.0",50,100,3,"","60s",79799,1139.4033460772807,36.259099436571894,32.329017,64.74026079999999,83.89664199999991,129.04519860000002,290.31085,395483844,9974875,0
"post","npgsqlrest-file-aot-v3.21.0",100,100,"","","60s",37514,533.7963873135479,153.27434732212112,145.6812635,288.5989360000004,357.8737716499999,522.1832023300004,1050.882345,430009788,9003360,0
"post","npgsqlrest-file-aot-v3.21.0",200,100,"","","60s",36834,523.4962897976878,276.7073996580877,268.10602100000006,491.772059,594.7401140000001,817.9605294199982,1728.553248,422214698,8840160,0
"post","npgsqlrest-file-aot-v3.21.0",50,100,"","","60s",38357,547.2764171277258,74.53213779672518,70.287895,131.192621,164.11875599999993,230.79840176000016,452.196705,439668373,9205680,0
"post","npgsqlrest-file-aot-v3.21.0",100,10,"","","60s",265625,3792.8392980660096,23.830472726617927,22.407758,39.6044988,44.793593999999985,55.17730380000011,123.713704,335484375,63484375,0
"post","npgsqlrest-file-aot-v3.21.0",200,10,"","","60s",257080,3669.046287939716,47.92892760501514,47.421771,75.415372,82.23021494999998,100.25494589999998,217.700776,324692040,61442120,0
"post","npgsqlrest-file-aot-v3.21.0",50,10,"","","60s",284127,4057.7356776405977,10.95773753332509,9.443268,22.4006944,26.5413523,33.48649413999999,83.666005,358852401,67906353,0
"perf-test","npgsqlrest-file-jit-v3.21.0",1,100,"","","60s",7456,106.50749949309878,2.698916470091195,2.665336,4.039555999999999,4.278142750000001,5.762003499999997,14.674711,528570752,4048608,0
"perf-test","npgsqlrest-file-jit-v3.21.0",100,100,"","","60s",11725,166.20132164863827,448.6339005541165,425.25879,784.6921794,935.8040241999998,1290.9506848400006,2330.361307,831207750,6366675,0
"perf-test","npgsqlrest-file-jit-v3.21.0",200,100,"","","60s",11889,167.26870679038018,842.3875944325873,797.531497,1466.578352,1785.2770184,2565.8201712,4667.941105,842833718,6455727,0
"perf-test","npgsqlrest-file-jit-v3.21.0",50,100,"","","60s",11861,168.73717963626524,203.8267118103025,180.505712,397.489787,490.693922,695.3528683999986,1197.806661,840848802,6440523,0
