timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784014986,0.00,39.47,31334.40,0.13
1784014989,0.00,39.47,31334.40,0.13
1784014992,0.00,39.47,31334.40,0.13
1784014995,0.00,39.47,31334.40,0.13
1784014998,0.00,39.47,31334.40,0.13
1784015001,0.00,39.47,31334.40,0.13
1784015004,0.00,39.47,31334.40,0.13
1784015007,0.00,39.47,31334.40,0.13
1784015011,0.00,39.47,31334.40,0.13
1784015014,0.00,39.47,31334.40,0.13
1784015017,0.00,39.47,31334.40,0.13
1784015020,0.00,39.47,31334.40,0.13
1784015023,0.00,39.47,31334.40,0.13
1784015026,0.00,39.47,31334.40,0.13
1784015029,0.00,39.47,31334.40,0.13
1784015032,0.00,39.47,31334.40,0.13
1784015035,0.00,39.47,31334.40,0.13
1784015038,0.00,39.47,31334.40,0.13
1784015041,0.00,39.47,31334.40,0.13
1784015044,0.00,39.47,31334.40,0.13
1784015047,0.00,39.47,31334.40,0.13
1784015050,0.00,39.47,31334.40,0.13
1784015053,0.00,39.47,31334.40,0.13
1784015057,0.00,39.47,31334.40,0.13
1784015060,0.00,39.47,31334.40,0.13
1784015063,0.00,39.47,31334.40,0.13
1784015066,0.00,39.47,31334.40,0.13
1784015069,0.00,39.47,31334.40,0.13
1784015072,0.00,39.47,31334.40,0.13
1784015075,0.00,39.47,31334.40,0.13
1784015078,0.00,39.47,31334.40,0.13
1784015081,0.00,39.47,31334.40,0.13
1784015084,0.00,39.47,31334.40,0.13
1784015087,0.00,39.47,31334.40,0.13
1784015090,0.00,39.47,31334.40,0.13
1784015094,0.00,39.47,31334.40,0.13
1784015097,0.00,39.47,31334.40,0.13
1784015100,0.00,39.47,31334.40,0.13
1784015103,0.00,39.47,31334.40,0.13
1784015106,0.00,39.47,31334.40,0.13
1784015109,0.00,39.47,31334.40,0.13
1784015112,0.00,39.47,31334.40,0.13
1784015115,0.00,39.47,31334.40,0.13
1784015118,0.00,39.47,31334.40,0.13
1784015121,0.00,39.47,31334.40,0.13
1784015125,0.00,39.47,31334.40,0.13
1784015128,0.00,39.47,31334.40,0.13
1784015131,0.00,39.47,31334.40,0.13
1784015134,0.00,39.47,31334.40,0.13
1784015137,0.00,39.47,31334.40,0.13
1784015140,0.00,39.47,31334.40,0.13
1784015143,0.00,39.47,31334.40,0.13
1784015146,0.00,39.47,31334.40,0.13
1784015149,0.00,39.47,31334.40,0.13
1784015152,0.00,39.47,31334.40,0.13
1784015155,0.00,39.47,31334.40,0.13
1784015158,0.00,39.47,31334.40,0.13
1784015162,0.00,39.47,31334.40,0.13
1784015165,0.00,39.47,31334.40,0.13
1784015168,0.00,39.47,31334.40,0.13
1784015171,0.00,39.47,31334.40,0.13
1784015174,0.00,39.47,31334.40,0.13
1784015177,0.00,39.47,31334.40,0.13
1784015180,0.00,39.47,31334.40,0.13
1784015183,0.00,39.47,31334.40,0.13
1784015186,0.00,39.47,31334.40,0.13
1784015189,0.00,39.47,31334.40,0.13
